jarm,count
3fd19d00021d21d21c21d19d21d21dee01be036c46c548ed643c019604c811,2
20d19d20d21d20d00020d19d20d20deab919819733f7f1f571686d817be974,2
2ad2ad16d00000022c00042d00042d8c38c6b2473d2d1173e2537be3ea41ad,2
21d14d00021d21d21c42d43d0000001c9cdfcc73a1a071dbcd9d76d7dd6754,2
29d2ad00029d29d00029d2ad29d29dcb979941b906432970c9588b8f119991,2
3fd3fd20d3fd3fd00042d42d0000002754d7386e47d3f44bdc269e2eaff0ff,2
2ad2ad16d2ad2ad0002ad2ad2ad2ad367956b0f7c241e0ae292cd63faf3f5e,2
29d29d20d29d29d00029d29d29d29d603a54d2f50fba1ff37a61d5ff8a8549,2
3fd3fd15d3fd3fd00042d42d000000df133019600a83abfb096ff3e86cd79d,2
2ad2ad16d2ad2ad00042d42d00042d055006d99f694abbf5b1f116efb5bee7,2
2ad2ad16d2ad2ad00042d42d00042db669aade1044698496d39c1dc52ca462,2
29d29d15d29d29d22c29d29d29d29d21ce4eed32174656499cf8d445b1a6e3,2
2ad2ad0002ad2ad22c42d42d0000003e1c6bdcf3ddc0772f99dffca4dddc83,2
2ad2ad16d00000022c42d00000042d8c38c6b2473d2d1173e2537be3ea41ad,2
2ad00000000000022c42d000000000ccce0e5a9be4b83bd089a9c0ee6a799c,2
3fd3fd20d00000000043d3fd00043d2c8cbaa73ad1ae14f97ba70e764aee77,2
29d3fd00029d29d21c42d43d00041da8f4179a47d9a9b5925b8832f26a448a,2
00000000000000000000042d00000022a14908b59e70935d7a5c2f786c3606,2
28d28d28d00028d00000042d000000721633a5e02f1f5c9d627434de9d52e2,2
27d00040d00040d00042d43d0000008c75c4a8eab15cf83bcb79226d644073,2
3fd3fd20d00000000000000000043d4b8571289e2df68ca7b741f768a8a9a0,2
29d29d20d29d29d21c41d41d000000c5a877dac112391c2ec08d211469502b,2
29d29d00029d29d21c42d42d0000008b31b28d647bdcf51c1e909276f89448,2
29d29d00029d29d00042d42d0000007d9a2df75fc17326c15d1e44e597e360,2
25d2ad00025d25d00042d43d000000d0979a504319f0fa83c2f00f881b6a1d,2
2ad2ad16d2ad2ad00042d42d00042de84219e9dc7830e2e5f42e8beed28a1c,2
2ad2ad16d2ad2ad00042d42d00042d21bf87b386d1f963f5cc016e2517bf13,2
2ad2ad16d2ad2ad00042d42d00042da9483d47815410efdcfc6726b162711c,2
29d29d15d29d29d00029d29d29d29dbfb4c26e4a72aca380107db225a1ef64,2
3fd3fd16d3fd3fd00042d42d0000008fe5654c9239cdb4052d3ab65a579afa,2
2ad2ad00000000000000042d0000008b6e1e30d6fd18ee3c3463afbabcc81d,2
2ad2ad00000000022c42d42d00000068d60dd7bf57eec56a0b252912dc0ccc,2
2ad2ad16d2ad2ad00042d42d00042d5ace599a1628bd04f9e455572af08903,2
29d29d00029d29d21c41d00000041dfa0cefe486d7b3053db502f57222936b,2
05d10d11d21d20d05c05d10d07d20d007bb11afbf2325e3c5d78c64429c95b,2
27d40d40d00040d00042d43d00041d5dbe6065b86e9bfd598eebfb99f4ffd3,2
2ad2ad0002ad2ad22c2ad2ad2ad2add67503cb8836da6e35829b1e18acf30e,2
00040d00000040d00042d43d000000452bc263d5fa4045ed6fff0035f3b3d1,2
27d40d40d00040d00042d42d000000e1ea2a807a629b496b664cf07ad7c08d,2
2ad2ad16d2ad2ad00042d42d00042d7c2f40fa9530cc1402727dcab9db4a15,2
29d2ad00029d29d00029d2ad29d29dce49238b62fc566f8bdb579566d23d07,2
07d0bd0fd21d21d07c07d0bd07d21d464b086a3e9ee99175e4749bd880b279,2
07d10d11d21d21d00007d10d07d21d070fe48589f899c6345446cfd115f7e2,2
2ad0000002ad2ad00042d42d00000067a6c98b6491cca00a87692895758a52,2
0002ad00000000000042d000000000660024c5d3d7044ea53c5509d4e9be0e,2
40d1db40d0000001dc43d1db1db43db94bcb5f8479d7399568f5de76edd99c,2
27d27d27d29d27d1dc42d42d0000000f0f2ea251d805c4640f820a3394a07a,2
40d40d40d00040d1dc40d40d40d40de9ab649921aa9add8c37a8978aa3ea88,2
00000000000000021c00000000000006c03aba61b871169b24f6b6ff5a2862,2
27d40d40d00040d00000043d000000be0f0480d1d82afd865035c7d22e353e,2
3fd3fd20d3fd3fd00043d3fd3fd43d539b9d77deca9292bdcadbfed36e46f1,2
2ad00000000000022c00042d000000ccce0e5a9be4b83bd089a9c0ee6a799c,2
15d3fd16d29d00000042d43d000000e5c04ea64cdb4a287ad9ccb149619fdc,2
29d29d15d29d29d21c42d42d00000082eca3abc2d442699cc06a1eea21f29f,2
29d29d00029d29d21c42d43d00041d496fb09f1ca603663742cd319c0f50c2,2
29d3fd00029d29d00029d3fd29d29d4559f8e10cb8687304fce1c6e19fd405,2
22d2ad00022d22d00022d2ad22d22d7e5e84a97e625d04f9d58f984bad905e,2
3fd00016d3fd3fd00043d43d000000a4df03f3755f5f34acb7ac5561016a2b,2
16d16d16d02d16d02c16d16d16d16d7991b0b1ad2cbf06082e3b1a9dcaaa8d,2
27d27d27d00027d00042d42d00000051af7d8070a18e002eaaedf620fa118c,2
2ad2ad16d2ad2ad22c2ad2ad2ad2ad899afde0b325580bb24a4ce623200368,2
29d29d15d29d00000042d42d000000e3fc6d77514668739b392f9e19b098eb,2
2ad2ad16d2ad2ad22c2ad2ad2ad2ade72e6b0912ce4b604ff6c14e252fba45,2
00040d40d00040d1dc42d43d00041de892a844a7a3efc0739d1779714fa0b1,2
29d29d00029d29d22c29d29d29d29d2a916fbd2973c6ae37f24641fbcfd1d1,2
29d00015d00000000042d000000000de73be17b8a190195b7c35530e10ed16,2
29d29d00029d29d21c41d41d00041def526b8bcccc27fe0c3875bc7b0feec1,2
28d28d28d00028d1ec41d41d00000054ddf4c14d44c4749fea1600382572a0,2
3fd3fd0003fd3fd0003fd3fd3fd3fdfff2e71077958c8b453cd71f499e9b99,2
29d29d20d29d29d22c29d00029d29decf7fca7fb071cf5a94949fbcc16ef69,2
3fd3fd0003fd3fd00043d3fd3fd000226552bf1240e8c649df40e8307b90a7,2
15d3fd40d29d29d00042d43d0000004feedcd2f15279b38d1eccd39575eb41,2
2ad2ad16d2ad2ad00042d42d00042de80787adea67aa9f26e61b4998cb245c,2
33d3fd16d29d29d00000043d0000004371b26c57ccae86adbb2b2f15110f41,2
29d3fd00029d29d00029d3fd29d29d94f3c9042066d6d148ab707d09759380,2
00000000000000000042d42d00042da8040ca1d7d1b3e955a3535eb361ef06,2
40d40d40d00040d00040d40d40d40dc7fe523f2d40ec58fa09eb4367e88094,2
3fd3fd20d00000000043d3fd3fd43d02987c38c94b498ee17280292440a9e7,2
28d28d28d00028d00028d28d28d28db64a3116d231875def500bc9cea33261,2
40d40d40d00040d00040d40d40d40dad4cbe752ff80e7561e397c48caaa96c,2
3fd0000003fd3fd21c42d42d0000006556d9fec8c8aeddae3eda7fdc925af3,2
00014d00014d14d08c42d42d00000026ae885a83b0680bf1a3446463055633,2
23d27d27d00027d00042d43d000000831b6af40378e2dd35eeac4e9311926e,2
40d27d27d00027d00043d42d40d0006fa05119c8c59fdcde4b5c82990019ed,2
3fd3fd20d3fd3fd21c42d43d000000c706dc32942a202d72ef5d07d8e50365,2
00019d00021d21d21c00000000021dd7767e0d9c0d0e6259daed255ed469db,2
3fd3fd00000000000043d3fd3fd43dedc87ca8940afebbabc308a4e8c2efc2,2
29d29d20d29d29d00042d42d00000091b8be54bd3fe0369ffcbbf473d008b1,2
22d22d20d22d22d00042d42d000000faabb8fd156aa8b4d8a37853e1063261,2
25d3fd00025d25d00025d3fd25d25d33c8b328f3568a7c72e1a441e5a1d146,2
27d40d40d00040d00027d40d27d40da35fb8796883d9a6f1151155ff4289a0,2
29d29d15d29d29d00029d29d29d29deba60d50ffaa5de7324d57798d467e39,2
21d08d00021d21d21c21d08d21d21db01da6b425220346d5f79f2d493d590f,2
3fd3fd0003fd3fd21c3fd3fd3fd3fdc2ddcfd203d071c45b4b0ffe3d7b4b89,2
21d19d00021d21d21c29d43d00000072e95b0513717f35e503332a1d88a939,2
21d19d00021d21d00000043d000000a4896f0a539e08a84dd4ffc107624a11,2
29d2ad00029d29d00029d2ad29d29d3f3457d43a38f89f591fc42eb6798853,2
27d28d28d00028d00027d28d27d28d1742f9fc56ea0aecd55819d40569302c,2
29d29d20d29d29d22c42d42d000000937221baefa0b90420c8e8e41903f1d5,2
29d29d00029d29d00041d41d000000301510f56407964db9434a9bb0d4ee4a,2
3fd3fd0003fd3fd21c000000000000a9f8e5238f470f3db73a0f3de51e73f5,2
29d29d00029d29d22c29d29d29d29dc164a087807e86a582087219b4ab0a3c,2
26d26d16d26d26d22b26d26d26d26dfd9c9d14e4f4f67f94f0359f8b28f532,2
22d22d00022d22d00022d22d22d22d02098c5f1b1aef82f7daaf9fed36c4e8,2
27d40d40d00040d00027d40d27d40dcbd1edf8c20284bdb77c54196da5ed18,2
3fd3fd0003fd3fd00042d43d00041d88a2134820d9318beb0b9ba91e29cfbe,2
2ad2ad00000000022c2ad2ad2ad2ad1f4989c319e75da83988253a39553038,2
21d19d000000000000000000000000b98c01e6f1942ce6a15cb1ad799bdd9c,2
08d08d00000000000042d42d00042da53957d1e689f18c93dec09ced753031,2
0003fd00029d29d00042d43d000000ef8d4b289589171de37e8ddf7fe14d1d,2
15d3fd16d29d29d00042d43d00000032bd535d7db606cdc45cd54bab5d9306,2
27d27d27d00027d00027d27d27d27d01f5ae9c0cf2d1ec3047fc653a277688,2
2ad2ad0002ad2ad00041d41d0000002059a3b916699461c5923779b77cf06b,2
29d29d15d29d29d00029d29d29d29de58cf93292ac388f015f112b48278862,2
29d29d20d29d29d21c42d42d000000d0255d76e2a23d86aaeea11a763e6393,2
29d29d00029d29d00000042d0000006a6cadde17d7dbae663c1437e2bd810d,2
2ad2ad0002ad2ad22c2ad2ad2ad2ada45e9c15c71e8d65e9161a970fda6d6b,2
21d10d00021d21d21b21d10d21d21d696c1bb221f80034f540b6754152d3b8,2
21d10d00021d21d21b21d10d21d21dfa4f2d467cfc282d8a9029b2af1af43b,2
2ad2ad16d2ad2ad0002ad2ad2ad2add3da5941c992835c3101de122e2bb2be,2
29d2ad00029d29d00029d2ad29d29d8c9dac4e97f99c7a0e93e9d4d790df0a,2
29d3dd00029d29d21c29d3dd29d29dbc5717419bc2988651ab6d438b939731,2
2ad2ad0002ad2ad0002ad2ad2ad2ad35d8a83d8ce4d654020d865e353dadec,2
3fd3fd15d3fd3fd00042d43d000000c33a20aec889d430cbd148294f584a77,2
15d2ad16d29d29d00042d43d000000fe02290512647416dcf0a400ccbc0b6b,2
2ad2ad16d2ad2ad00042d42d00042dbe55a10fcb63782c4d72fb615c6e7e29,2
2ad2ad16d2ad2ad00042d42d00042d420b74a937254be19ecea2fc4986c5b6,2
2ad2ad16d2ad2ad00042d42d0000008829d962df49d3a8bfde9e71d906bc88,2
21d10d00021d21d00021d10d21d21df26cd45df722aff084b72395f8d18d1b,2
2ad2ad0002ad2ad22c0002ad2ad2ad4559f8e10cb8687304fce1c6e19fd405,2
21d3fd00021d21d00042d43d0000008aec5bb03750a1d7eddfa29fb2d1deea,2
0002ad0002ad2ad00042d42d0000009957d49f86a2c9f2d5e5af1600406068,2
2ad2ad0002ad2ad22c2ad2ad2ad0004559f8e10cb8687304fce1c6e19fd405,2
2ad2ad0002ad2ad22c2ad0002ad2ad4559f8e10cb8687304fce1c6e19fd405,2
27d40d40d00040d00042d43d00041dba951fb796b4b956c9799ba19149e94a,2
15d2ad16d29d29d09c42d43d000000db81843f382e62671202b31bdb95765e,2
15d3fd16d29d29d00015d3fd15d29dbe76d37420753dc3b253198f0c3a6040,2
2ad2ad16d2ad2ad00042d42d00042d1f3a79ef3cf77e86c026a02884c8ea93,2
05d02d20d21d20d05c05d02d05d20dc1899df9aecb58e693ea8fc6a670556a,2
2ad2ad16d2ad2ad00042d42d00042d2b9f012c44c16f33eef92f87ef9fb7b7,2
1dd28d28d00028d1dc1dd28d1dd28d4ab1c5ad3239a0cb994368a0c0f546a5,2
04b02b00004b04b04b04b02b04b04b9674c6b4e623ae36cc2d998e99e2262e,2
07d19d1ad21d21d07c42d000000000db43d04a8ab889b98463407fcf69be59,2
29d00015d29d29d21c29d29d29d29d334c5a4f362bf25c2146d9fcf5b84029,2
21d19d00021d21d00021d19d21d21d047090a441154dfc23220e2f2ec0fb5e,2
2ad2ad16d00000000042d00000042df6f862cb96ce7697ae8192dc909e217a,2
00040d40d00040d00042d43d000000efc9cf689fcbfede9c6ea157cff509c8,2
3fd3fd20d3fd3fd00043d3fd3fd43d3d6d8a47aeda51f834c2eeea4477dfd1,2
29d29d00029d29d21c29d29d29d29df8701fa19649b79643118f32ddc26609,2
3fd00000000000000043d3fd3fd43d74f45da42077ec3603043d61d1c48ce7,2
29d29d20d29d29d00029d29d29d29d3693916f40ef329b001fe2cbe99318ca,2
0003fd00029d29d00042d43d00041d53bb66798c6ebc6ffa47f3636f3affae,2
29d29d15d29d29d21c29d29d29d29d4ed8f0adfda98f4b349b8d669f116bae,2
3fd3fd0003fd3fd00042d0000000006a6cadde17d7dbae663c1437e2bd810d,2
2ad2ad16d00000000042d000000000857f06125b06cfbb3422182059fd4a1d,2
29d29d00029d29d21c29d29d29d29da89a92102ec88d25c11e71ac013f0c0e,2
00019d20d21d20d00042d43d00000007c8c263412b18e7645ae4ad012b2081,2
2ad2ad0002ad2ad00041d41d000000591965a32830c32b3ad57d4bfd247359,2
2ad2ad20d2ad2ad0002ad2ad2ad2ad346bb14f5dacad6db820a6ff2b114e61,2
15d15d15d29d15d00041d41d000000ab8dbe12fa0c1eeebf055e3115374289,2
27d40d40d29d40d00027d40d27d40df38dd1d310a97d21a385a60501bd1ca1,2
3fd3fd15d3fd3fd21c42d43d00000060355a74bb9dbae90657ae903145081f,2
3fd3fd0003fd3fd21c42d43d00041df48f145f65c66577d0b01ecea881c1ba,2
21d19d00021d21d00042d42d0000005ad20eceaf7f71ae0887d2ff117bf97f,2
2ad2ad16d2ad2ad0002ad2ad2ad2ad17cc48fc117f8e3e771ff13ba31eeaf8,2
26d26d16d26d26d00026d26d26d26d510da57f5667bbf14475c07519f877b4,2
15d3fd16d00029d00042d43d000000c0ec98c2b9ee376622348f1980d2b91f,2
21d19d00021d21d21c21d19d21d21d6ee4a801d222f6caa30da936fcb7f21c,2
29d29d00029d29d00029d29d29d29d92a3d915f5ab35064ce7334862cde48c,2
3fd3fd0003fd3fd21c42d000000000277ede8eb714878646bb81e12dbc8af7,2
21d19d00021d21d21c42d42d0000009c19eb5d1f46a7a29c1602d080891400,2
29d00015d29d29d00042d42d000000a4df03f3755f5f34acb7ac5561016a2b,2
3fd3fd0003fd3fd0003fd3fd3fd3fdf89dc96d81ac2281b1c9c243428fdee7,2
29d29d00029d00000042d42d0000005ef3246542148708772db1733e77adc8,2
25d3fd00025d25d00042d43d0000008aec5bb03750a1d7eddfa29fb2d1deea,2
29d29d00029d29d21c29d29d29d29d2cf081a3b5014b9d10e7b0d1db5c5635,2
29d29d00029d29d00041d00000041dcfa8eb7dda9c36a9a1a502204e41eaef,2
29d00000029d29d00043d00000043d43054ee0c12a7c730d1b0b3a5499b603,2
29d29d00029d29d21c29d29d29d29dfb8420aff03e5374ca4fa4df6e5c5114,2
29d29d16d29d29d00042d000000000e5d981a1d4dfad77bed119a3b1402f10,2
00029d15d29d29d00042d42d00000029b502a1691d7b62e80de1095bfc9cbd,2
3dd3dd16d3dd3dd22c3dd3dd3dd3ddc7639a2c8ee8049d85e08031e30b69d9,2
2ad2ad0002ad2ad0002ad2ad2ad2ad5286b51ad22870e6c4d86fef44ffb22c,2
00029d00029d29d00042d42d0000003b0a1c2841de0dc782791498648f46be,2
2ad2ad16d2ad2ad00042d42d00042d0c3d0b7f602bc2a757cdb095ccdb12e0,2
29d29d15d29d29d00000041d000000d3e190da67e8c3b212a3f842c4c3f3b2,2
27d00040d00040d00042d43d0000001424b1265442f69fe2d280c59825892f,2
2ad0000002ad2ad22c2ad2ad2ad2ad7db19dd4338f65f97778b885137a83e2,2
2ad2ad0002ad2ad0002ad2ad2ad2adf6f3c902b3a0092d408e36b46143ed0d,2
33d2ad16d29d29d00042d43d0000009ec686233a4398bea334ba5e62e34a01,2
00040d40d00040d00042d43d27d000d98521a5d5c6dbd297b78aaca075c0fd,2
2ad2ad0000002ad00043d2ad2ad2adf4145d45c1beeba77c5aacee36060e2a,2
27d27d00000027d00042d42d00000087c20ca9b7847fb3341fc5854fd13469,2
26d26d16d26d26d04a26d26d26d26def4540ad64a59e1573babc5416a4666e,2
2ad2ad20d2ad2ad00042d42d0000002754d7386e47d3f44bdc269e2eaff0ff,2
15d3fd16d29d29d00015d3fd15d29d4e8c1aa84431728424069c7ce21f7c61,2
00000000029d29d21c42d00000041d82f160510ae8cea9f5cfa87283017431,2
0ad0ad0000000000000ad0ad0ad0ad89b5c1a373bdd2b00c50c6dbe2100741,2
0002ad0002ad2ad00042d42d00000067a6c98b6491cca00a87692895758a52,2
28d28d28d2ad28d00042d42d000000ddf24ac27c940ce4e946c6a258c784fb,2
29d29d00029d00000042d42d000000f14a75a42fab555c5959b5fee5333149,2
21d21d16d21d21d21c21d21d21d21d4a98a0d7749fdd12c94fc8482c63007d,2
25d3fd00025d25d00042d43d0000002059a3b916699461c5923779b77cf06b,2
0ed2ad16d25d25d0000ed2ad0ed25de42c379b290eebb47fc14746f97199ce,2
29d00015d29d29d00042d42d000000b3ae973ac8c33eb1ece48df646ce61c3,2
29d29d00029d29d21c29d29d29d29d82757d6c52459ad5913d65d884819413,2
28d28d28d00028d00028d28d28d28dbcb60d30f60d3beadeda2ebfcacbb63d,2
28d28d28d00028d00028d28d28d28dd84e0ba7f12a498dc5c1562dba720767,2
15d3fd16d00029d00042d43d0000008677ef5bea09b9ba58d44df7f80a7449,2
15d00016d29d29d00042d43d000000953cad576b2a2de83f4adee3ebdb7efa,2
2ad2ad00000000000042d00000042d7698d3dd3eb4c696067118e79a0e7aff,2
29d29d16d29d29d21c29d29d29d29d11e619c54ac9b95fc74616e95c6978b6,2
2ad2ad16d2ad2ad0002ad2ad2ad2ad01bc611f1117fd9b259823909b62a165,2
05b02b09b04b04b05b05b02b05b04b7991b0b1ad2cbf06082e3b1a9dcaaa8d,2
29d29d00029d29d22c42d43d000000bdfc58c9a46434368cf60aa440385763,2
15d3fd16d29d29d00042d42d000000f6a76359d2423084924eaeb5187f1701,2
2ad2ad16d00000000043d43d00043d563be2940eee31d73b097dd8e30ba854,2
15d2ad16d29d29d00015d2ad15d29d133723821a337aa8e1c8669e8f695c1e,2
21d2ad00021d21d21c21d2ad21d21d2cf081a3b5014b9d10e7b0d1db5c5635,2
29d29d00000000000042d42d00042d88bd98d420b07dab18dfc80920798916,2
29d29d16d29d29d21c29d29d29d29d774f7e02423c915d4b51ed61a8d71e80,2
27d27d27d29d27d21c42d42d000000996c218236a1fd203fd29824aa76026c,2
2ad2ad0002ad2ad00041d41d000000b906c61c02c1194a121d828bc93b5bd3,2
29d29d00029d29d00041d41d00041d3edf58c0cf6a80444908ec505ca3d67c,2
29d29d16d29d29d21c29d29d29d29dadeb9be87c0198e64d9d03caa9243ff1,2
29d29d16d29d29d00029d29d29d29d3c40e25db07860b4c9ad3d743ceda614,2
29d29d15d29d29d00042d42d000000690435d971251616acec0313e9e44090,2
2ad2ad16d2ad2ad00042d42d00042d6c6e5ae162211c16417bd4e85f7d9992,2
0002ad0002ad2ad00000042d00000043331736e5983fa533bb27190fbc3a7c,2
29d3dd00000029d21c42d43d00041de892a844a7a3efc0739d1779714fa0b1,2
29d29d00029d29d08a42d42d000000814fd9c4f30a4fc8b19214990757abea,2
29d2ad00029d00000042d43d00000040f287129f6ef7319c74bf1a6aab045d,2
27d27d27d00027d00042d42d0000004ac24e77d76646867f0f6a0c6d9b9bb0,2
29d29d00029d29d00042d43d0000008aec5bb03750a1d7eddfa29fb2d1deea,2
40d40d40d00040d1dc40d40d40d40d64b54b8be332c6e8cf391858c9bf6300,2
27d27d27d00027d1dc27d27d27d27df4fa7c92487363f2b700888d852be74e,1
29d29d00029d29d21c29d29d29d29d9ef911299e4029c99d0961fbe795dcc6,1
27d40d40d00040d00000043d00041d3ba0cd5c5071623795fdc7a22125737d,1
29d29d00029d29d00041d41d00041dee62f9ad7b3fad1bafb9149e6a6a1c69,1
20d02d20d21d20d20c20d02d20d20d6d4a002a5efb3865127c385142fca370,1
16d2ad16d26d26d00042d43d00000071784fa9f8305ba9220d0a7894b6ff2c,1
29d29d00029d29d22c00029d29d000641fbaa29d7156f6d2e339d7ffebbe94,1
29d29d00029d29d00041d41d000000591965a32830c32b3ad57d4bfd247359,1
1dd40d40d00040d0001dd40d1dd40d812ee1f00e23a4a7c1e239035fcd9637,1
07d14d16d00000000007d14d07d21ded34025cf0c86e3ff96f7457b38829f5,1
2ad2ad0002ad2ad22c2ad2ad2ad2ade234e75c07444c94798ee4175bd0a24f,1
29d29d00029d29d00000043d00041dd845eedc0e630170546558f61c89bc7a,1
2ad2ad16d2ad2ad22c42d42d000000e436b8a804d69893d3d67e44bb4f85f5,1
2ad2ad16d2ad2ad00042d42d00042d7a1a681402deea660600b82749a83639,1
2ad2ad16d2ad2ad00042d42d00042d999c00226948ac8d2dc2688802755a46,1
2ad2ad16d2ad2ad00042d42d00042d0dc4cfa856f8d4d6bcfec4452df49819,1
2ad2ad16d2ad2ad00042d42d00042d1bfc2e022ab66e8dbe885054053caed4,1
40d40d40d00040d1dc42d42d00000037c751b6e0648a958f2ae7460998fc67,1
21d21d16d21d21d21b42d42d000000b7cc5a312b95f81625a914b21964a66e,1
2ad2ad16d2ad2ad22c42d42d000000f32b46bb363c1d114f3d1b5a3cfbaa76,1
2ad2ad16d00000022c2ad0002ad2ad2836b693d095cdb2528261f2757de818,1
40d40d40d00040d00042d42d000000ff63ea9fa3668a75d6cf950630ee6e64,1
28d28d28d00028d00042d42d00042dc1e17466ca033b3845ff442598031c5e,1
3fd3fd15d3fd3fd21c3fd3fd3fd3fd8a89e5286af008fc588a716d1768f780,1
21d14d00021d21d00042d43d0000009f12d5393400952fb9d296bfcdbae9f2,1
29d29d00029d29d22c29d29d29d29de234e75c07444c94798ee4175bd0a24f,1
13d13d15d13d13d00042d42d0000008e10a9ca9c253253df99d2cf296c7c98,1
2ad2ad0002ad2ad0002ad2ad2ad2ad44d2df0d57f060ad8b0a7b530f376c6d,1
00027d27d00027d00042d42d000000f14a75a42fab555c5959b5fee5333149,1
27d27d27d00027d1dc42d43d00041dcca18b9cb96d177d324d44bad4fa9f86,1
2ad2ad16d2ad2ad00042d42d00042d0693614314932a28ae0e17d4acb3e04e,1
0002ad16d2ad2ad00042d42d00000029b502a1691d7b62e80de1095bfc9cbd,1
29d29d20d29d00021c29d29d29d29d2cf081a3b5014b9d10e7b0d1db5c5635,1
21d00000021d21d00042d43d000000f455d745742bc2e77b21c94e1a823d45,1
2ad2ad15d2ad2ad00042d42d000000038eaaf490bec8dc33757f165ce01762,1
15d2ad16d29d29d00015d2ad15d29d3d8e83b6f58827d085461ff8a480491a,1
3fd3fd0003fd3fd00042d42d0000001b0c486b0c0bae33c7ce67177fe8bab5,1
29d00000029d00000042d43d0000001406bf1acabcca6beaff607200914161,1
2ad2ad16d2ad2ad00042d42d00042d9f7a5bf02c52259c10507346901fabbc,1
2ad2ad16d2ad2ad00042d42d00042d26dafbe9978ae0cf718804a2ffaadd33,1
07d19d1ad21d21d07c42d43d000000112e88add4281e6a02c1102a6e18e86a,1
21d3fd00021d21d00042d43d000000d0979a504319f0fa83c2f00f881b6a1d,1
2ad2ad16d2ad2ad00042d43d00000072e74222ce193a6f991becaa3da6c94d,1
2ad2ad16d00000000042d42d000000f6f862cb96ce7697ae8192dc909e217a,1
15d3fd00029d29d00042d42d000000b074f788da2ed173f0102f6be37715b7,1
27d40d40d00040d00042d000000000c777562e9d174ae9be9304f8863c267f,1
3fd3fd20d00000000043d3fd00043d83f0a291a5d56cce2faebb82f187f525,1
15d2ad16d29d29d00015d00015d29db6fe558e4b64ab51b861e0270af2d0c9,1
29d29d20d29d29d22c00029d29d29d00f4f14709973b9172c7b8ea2c1642aa,1
29d29d00029d29d21c29d29d29d29db14bb8aa6524ac256b5f991dcc6950cf,1
29d29d16d29d29d00029d29d00029da5a6d909e982121bf59dffb4289dd601,1
3fd00015d3fd3fd00042d42d000000a0d137fa32bc321b69871c2fcdd94375,1
2ad2ad16d2ad2ad0002ad2ad2ad2ad8935e9e07fed227f4a1299de8a406e0c,1
2ad2ad16d2ad2ad00042d42d00042d79c33776d99727954cb11c860634972f,1
07d10d11d21d21d00007d10d07d21d7c35967e477ad8261148cc812fd348c9,1
2ad2ad16d2ad2ad00042d42d00042da312425a6000f613c610c93dd7d33d9b,1
2ad2ad16d2ad2ad00042d42d00042d9ed9097ce3b3b29bf7753b4cda98e3ba,1
2ad2ad16d2ad2ad00042d42d00042db6ad76000bfc4641cf0a7fe2779c436f,1
3fd3fd1ad3fd3fd00042d42d0000005fd00fabd213a5ac89229012f70afd5c,1
29d29d20d29d29d00029d29d29d29d7d36b37b24a2d9588a0b8abfe23303d7,1
2ad2ad00000000000042d00000042db5882a57611b906aa134705249cfcff7,1
3fd3fd0003fd3fd0003fd3fd3fd3fda5fc7ec76b7ed0b839211317d3844486,1
29d29d16d29d29d00029d00029d29da5a6d909e982121bf59dffb4289dd601,1
00029d15d29d29d00042d42d00000091f9827a8676a9d9f27d421962a09b5d,1
29d29d16d29d29d00029d29d29d29de2fda55c3ea94620f9a1e3231f6bf91c,1
29d29d15d29d29d21c29d29d29d00006b3155115a590e05ee6f0c4f3ada8f9,1
27d27d27d00027d00027d27d27d27d954c5788570e680ce2d48a03b81d8fa2,1
15d3fd16d29d29d00042d43d000000f679011e86912bfc181e4d4662b8b6f2,1
2ad0000fd2ad2ad00042d42d0000000c5f19e7e54cb3beeed93cf987598de9,1
29d29d00029d29d00042d43d00041df6ab62833359bd21fbf27287504787f8,1
2ad2ad00000000000041d41d3fd000acf60ac7ce1ea393f2d81bdb702c8ed0,1
29d29d00029d29d21c41d41d00041dc7c4890f48f1d64fa94fccb81c36ccc3,1
00000000000029d00041d41d00041d1f91aeed75bdad12992d4a57d877d75c,1
29d3fd00029d29d00042d43d000000591965a32830c32b3ad57d4bfd247359,1
07d19d1ad21d21d00007d19d07d21da8a332b280403041497222cffb0058e9,1
27d40d0000000001dc00000000041d63fbe7215fea581dd499970c4503b364,1
20d19d20d21d20d20c20d19d20d20ddaa3ab50f08f5fb1da18a10570683cd9,1
1dd40d40d00040d1dc42d42d0000008ef30d0165f90df21a64bafbc24d66f5,1
05d19d20d21d20d05c05d19d05d20db19760c1ee8af7e694598db122ac1a93,1
28d00028d00028d00042d42d00000087c20ca9b7847fb3341fc5854fd13469,1
00029d15d00029d00042d000000000a633fb9f36b7cd3b78119611e66b57c4,1
07d10d11d21d21d07c07d10d07d21d103a14f834c78c54fa24289e2af2da26,1
2ad2ad16d2ad2ad00042d42d00042d7e165877aa9c4ce73853400ba71bd9a2,1
3fd3fd16d3fd3fd22c42d42d000000d740f47fc623495ea334f7291b19b353,1
29d28d00029d29d00042d42d0000002059a3b916699461c5923779b77cf06b,1
29d29d20d29d29d00029d29d29d29d00f4f14709973b9172c7b8ea2c1642aa,1
0003fd00029d00021c42d43d00041d0c192f01fd10b7581fe2b0bfbb07c761,1
29d00000000000021c00043d00041d0fc3c154513c7d7da3bbeffda2fc2644,1
29d29d20d29d29d00029d29d29d29d9bff6115d6e27e15c64e1f11327218e0,1
2ad2ad16d2ad0000002ad2ad2ad2ad8ed1bed89c520a6bd467136f8c914307,1
2ad2ad16d00000022c2ad2ad2ad0004f15b498fc14765e272352d5d47e95b4,1
